code_set	concept_code	concept_name	concept_id	vocabulary_id
advanced_illness_01	1263656000	Metastatic transitional cell carcinoma to left renal pelvis	37175088	SNOMED
advanced_illness_01	1263658004	Metastatic transitional cell carcinoma to left ureter	37175089	SNOMED
advanced_illness_01	1263660002	Metastatic transitional cell carcinoma to upper urinary tract	37175093	SNOMED
advanced_illness_01	1263911005	Metastatic carcinoma ex pleomorphic adenoma to parotid gland	37167185	SNOMED
advanced_illness_01	1263913008	Metastatic chromophobe renal cell carcinoma	37175013	SNOMED
advanced_illness_01	1263999008	Metastatic MiT family translocation renal cell carcinoma	37167214	SNOMED
advanced_illness_01	1264066001	Metastatic keratinizing squamous cell carcinoma to nasopharynx	37175028	SNOMED
advanced_illness_01	1264068000	Metastatic lymphoepithelial carcinoma	37167258	SNOMED
advanced_illness_01	1264116009	Metastatic adenosquamous carcinoma	37167301	SNOMED
advanced_illness_01	1264118005	Metastatic oxyphilic adenocarcinoma	37167302	SNOMED
advanced_illness_01	1264357006	Metastatic mucinous cystadenocarcinoma to ovary	37175039	SNOMED
advanced_illness_01	1264364008	Metastatic ceruminous adenocarcinoma to skin	37175010	SNOMED
advanced_illness_01	1264369003	Metastatic sebaceous adenocarcinoma to eyelid	37175062	SNOMED
advanced_illness_01	1264497008	Metastatic infiltrating duct carcinoma to breast	37175024	SNOMED
advanced_illness_01	1264500002	Metastatic infiltrating duct carcinoma to prostate	37175027	SNOMED
advanced_illness_01	1264502005	Metastatic mucinous adenocarcinoma to gastrointestinal tract	37175038	SNOMED
advanced_illness_01	1268353003	Metastatic clear cell adenocarcinoma to ovary	37155443	SNOMED
advanced_illness_01	1268386004	Metastatic undifferentiated carcinoma to body of uterus	37175095	SNOMED
advanced_illness_01	1268390002	Metastatic undifferentiated carcinoma to liver and intrahepatic biliary tract	37175097	SNOMED
advanced_illness_01	1268393000	Metastatic undifferentiated carcinoma to nasopharynx	37175099	SNOMED
advanced_illness_01	1268395007	Metastatic undifferentiated carcinoma to stomach	37175101	SNOMED
advanced_illness_01	1268542008	Primary invasive intraductal papillary-mucinous carcinoma of pancreas	37167596	SNOMED
advanced_illness_01	1268561007	Primary serous cystadenocarcinoma of pancreas	37167609	SNOMED
advanced_illness_01	1268698000	Primary solid pseudopapillary carcinoma of pancreas	37167650	SNOMED
advanced_illness_01	1268716006	Primary medulloblastoma	37167665	SNOMED
advanced_illness_01	1268911008	Primary pancreatoblastoma	37167745	SNOMED
advanced_illness_01	1268961004	Primary diffuse astrocytoma of brain	37167780	SNOMED
advanced_illness_01	1269042005	Primary protoplasmic astrocytoma of brain	37167833	SNOMED
advanced_illness_01	1269048009	Primary diffuse intrinsic pontine glioma	37167839	SNOMED
advanced_illness_01	1269052009	Primary large cell medulloblastoma of brain	37167843	SNOMED
advanced_illness_01	1269122003	Metastatic carcinoma to nasopharynx	37174967	SNOMED
advanced_illness_01	1269125001	Metastatic squamous cell carcinoma to small intestine	37175081	SNOMED
advanced_illness_01	1279841001	Undifferentiated carcinoma with osteoclast-like giant cells of pancreas	37168354	SNOMED
advanced_illness_01	127991000119101	Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus	45757392	SNOMED
advanced_illness_01	128462008	Metastatic malignant neoplasm	432851	SNOMED
advanced_illness_01	1286863002	Metastatic malignant neoplasm to colorectum	37175036	SNOMED
advanced_illness_01	1286898004	Metastatic cystic renal cell carcinoma	37168860	SNOMED
advanced_illness_01	1287665004	Primary well-differentiated neuroendocrine tumor of pancreas	1244451	SNOMED
advanced_illness_01	1290066001	Well-differentiated neuroendocrine tumor of ampulla of Vater	1244571	SNOMED
advanced_illness_01	1290115008	Growth hormone releasing factor-secreting tumor of pancreas	1244600	SNOMED
advanced_illness_01	1290117000	Parathyroid hormone-related peptide-secreting tumor of pancreas	1244602	SNOMED
advanced_illness_01	1290695006	Metastatic apocrine adenocarcinoma	1244718	SNOMED
advanced_illness_01	1290698008	Metastatic pilomatrix carcinoma	1244721	SNOMED
advanced_illness_01	1296659009	Acute exacerbation of chronic heart failure	1245073	SNOMED
advanced_illness_01	130121000119104	Dementia due to Rett syndrome	43020422	SNOMED
advanced_illness_01	135091000119106	Secondary neuroendocrine carcinoma of peritoneum	761027	SNOMED
advanced_illness_01	14070001	Multi-infarct dementia with depression	443864	SNOMED
advanced_illness_01	142001000119106	Depressed mood in Alzheimer's disease	44782727	SNOMED
advanced_illness_01	143401000119106	Malignant carcinoid tumor of pancreas	765387	SNOMED
advanced_illness_01	145511000119106	Metastatic malignant neoplasm to genital organ	608735	SNOMED
advanced_illness_01	153891000119101	End stage renal disease on dialysis due to hypertension	44782717	SNOMED
advanced_illness_01	153941000119100	Chronic combined systolic and diastolic heart failure	44782719	SNOMED
advanced_illness_01	15629541000119100	Congestive heart failure stage C due to ischemic cardiomyopathy	36712927	SNOMED
advanced_illness_01	15629641000119100	Systolic heart failure stage B due to ischemic cardiomyopathy	36717359	SNOMED
advanced_illness_01	15650751000119100	Primary sarcoma of pancreas	1245482	SNOMED
advanced_illness_01	15781000119107	Hypertensive heart AND chronic kidney disease with congestive heart failure	44782728	SNOMED
advanced_illness_01	1591000119103	Dementia with behavioral disturbance	43530666	SNOMED
advanced_illness_01	15956181000119100	Metastatic adenocarcinoma to bilateral lungs	36712980	SNOMED
advanced_illness_01	15956261000119100	Metastatic adenocarcinoma to left lung	608928	SNOMED
advanced_illness_01	15956701000119100	Metastatic small cell carcinoma to left lung	608896	SNOMED
advanced_illness_01	15957141000119100	Metastatic squamous cell carcinoma to bilateral lungs	608931	SNOMED
advanced_illness_01	15957221000119100	Metastatic squamous cell carcinoma to left lung	608933	SNOMED
advanced_illness_01	15958221000119100	Metastatic adenocarcinoma to left kidney	608941	SNOMED
advanced_illness_01	15958301000119100	Metastatic squamous cell carcinoma to right kidney	608943	SNOMED
advanced_illness_01	15958661000119100	Metastatic malignant melanoma to left kidney	608945	SNOMED
advanced_illness_01	15958741000119100	Metastatic malignant melanoma to right kidney	608947	SNOMED
advanced_illness_01	15977551000119100	Bilateral metastatic malignant neoplasm to eyes	608979	SNOMED
advanced_illness_01	15977631000119100	Metastatic malignant neoplasm to left eye	608981	SNOMED
advanced_illness_01	16003001	Giant bullous emphysema	4050961	SNOMED
advanced_illness_01	16070004	Syphilitic cirrhosis	4053079	SNOMED
advanced_illness_01	16253001	Dilated peripartum cardiomyopathy	4037495	SNOMED
advanced_illness_01	1651000119109	Primary adenocarcinoma of pancreas	42872399	SNOMED
advanced_illness_01	1681000119102	Metastasis to lymph node from adenocarcinoma	43531596	SNOMED
advanced_illness_01	16838951000119100	Acute on chronic right-sided congestive heart failure	37309625	SNOMED
advanced_illness_01	16845341000119100	Primary glioblastoma multiforme of brainstem	609186	SNOMED
advanced_illness_01	17385007	Graphite fibrosis of lung	4066407	SNOMED
advanced_illness_01	187786003	Malignant neoplasm of sphincter of Oddi	4092069	SNOMED
advanced_illness_01	187792009	Malignant tumor of tail of pancreas	4095436	SNOMED
advanced_illness_01	187794005	Malignant tumor of Islets of Langerhans	4095437	SNOMED
advanced_illness_01	188280007	Malignant neoplasm of cerebrum (excluding lobes and ventricles)	4091490	SNOMED
advanced_illness_01	188282004	Malignant neoplasm of cerebral cortex	4092532	SNOMED
advanced_illness_01	188285002	Malignant neoplasm of globus pallidus	4095298	SNOMED
advanced_illness_01	188287005	Malignant neoplasm of thalamus	4091610	SNOMED
advanced_illness_01	188290004	Malignant neoplasm of uncus	4094252	SNOMED
advanced_illness_01	188293002	Malignant neoplasm of floor of cerebral ventricle	4091612	SNOMED
advanced_illness_01	188296005	Malignant neoplasm of medulla oblongata	4091614	SNOMED
advanced_illness_01	188298006	Malignant neoplasm of pons	4095299	SNOMED
advanced_illness_01	188302003	Malignant neoplasm of tapetum	4095300	SNOMED
advanced_illness_01	188339002	Malignant neoplasm of pituitary gland and craniopharyngeal duct	4095304	SNOMED
advanced_illness_01	188445006	Metastatic malignant neoplasm to retroperitoneum and peritoneum	196925	SNOMED
advanced_illness_01	188458007	Metastatic malignant neoplasm to skin of shoulder and arm	4097426	SNOMED
advanced_illness_01	188469005	Metastatic malignant neoplasm to cervix uteri	4091766	SNOMED
advanced_illness_01	188645002	"Leukemic reticuloendotheliosis of lymph nodes of head, face and neck"	132570	SNOMED
advanced_illness_01	188649008	Leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb	439268	SNOMED
advanced_illness_01	19090001000004100	Metastatic neoplasm of left basal ganglion	765459	SNOMED
advanced_illness_01	191451009	Uncomplicated presenile dementia	376085	SNOMED
advanced_illness_01	191454001	Presenile dementia with paranoia	4098163	SNOMED
advanced_illness_01	191457008	Senile dementia with depressive or paranoid features	4101137	SNOMED
advanced_illness_01	191459006	Senile dementia with depression	379784	SNOMED
advanced_illness_01	191463004	Uncomplicated arteriosclerotic dementia	439276	SNOMED
advanced_illness_01	191465006	Arteriosclerotic dementia with paranoia	4100252	SNOMED
advanced_illness_01	191471000	Korsakov's alcoholic psychosis with peripheral neuritis	4103124	SNOMED
advanced_illness_01	192926004	Multiple sclerosis of the brainstem	4105353	SNOMED
advanced_illness_01	192929006	Exacerbation of multiple sclerosis	4102337	SNOMED
advanced_illness_01	194779001	Hypertensive heart and renal disease with (congestive) heart failure	439696	SNOMED
advanced_illness_01	195111005	Decompensated cardiac failure	4111554	SNOMED
advanced_illness_01	195114002	Acute left ventricular failure	4108245	SNOMED
advanced_illness_01	195958001	Segmental bullous emphysema	4110635	SNOMED
advanced_illness_01	196026004	Chronic emphysema caused by chemical fumes	4112836	SNOMED
advanced_illness_01	196125002	Diffuse interstitial pulmonary fibrosis	4025168	SNOMED
advanced_illness_01	197293003	Diffuse nodular cirrhosis	4055210	SNOMED
advanced_illness_01	197299004	Pigmentary portal cirrhosis	4059285	SNOMED
advanced_illness_01	197303009	Bacterial portal cirrhosis	4055212	SNOMED
advanced_illness_01	19943007	Cirrhosis of liver	4064161	SNOMED
advanced_illness_01	206586007	Congenital cardiac failure	4071869	SNOMED
advanced_illness_01	22381000119105	Primary degenerative dementia	43020444	SNOMED
advanced_illness_01	230258005	Amyotrophic lateral sclerosis with dementia	4041685	SNOMED
advanced_illness_01	230266001	Non-familial Alzheimer's disease of early onset	4043242	SNOMED
advanced_illness_01	230268000	Non-familial Alzheimer's disease of late onset	4043244	SNOMED
advanced_illness_01	266471006	Juvenile portal cirrhosis	4144116	SNOMED
advanced_illness_01	268612007	Senile and presenile organic psychotic conditions	4152048	SNOMED
advanced_illness_01	269473008	Metastatic malignant neoplasm to respiratory and digestive systems	4147162	SNOMED
advanced_illness_01	27156006	Posthepatitic cirrhosis	4098583	SNOMED
advanced_illness_01	275266006	Metastasis to digestive organs	4166589	SNOMED
advanced_illness_01	276826005	Malignant glioma of brain	4174443	SNOMED
advanced_illness_01	276836002	Primary cerebral lymphoma	4174769	SNOMED
advanced_illness_01	277505007	Medulloblastoma of cerebellum	4079153	SNOMED
advanced_illness_01	278433008	Malignant infiltration of soft tissue	4081542	SNOMED
advanced_illness_01	281004	Dementia associated with alcoholism	378726	SNOMED
advanced_illness_01	285211000119102	Congestive heart failure as post-operative complication of cardiac surgery	762002	SNOMED
advanced_illness_01	285841000119104	Malignant hypertensive end stage renal disease	43020455	SNOMED
advanced_illness_01	286902000	Secondary carcinoma of gastrointestinal tract	192269	SNOMED
advanced_illness_01	2912004	Cystic-bullous disease of the lung	4104506	SNOMED
advanced_illness_01	30042003	Confluent fibrosis of lung	4146744	SNOMED
advanced_illness_01	303201005	Metastatic malignant neoplasm to multiple lymph nodes	4123440	SNOMED
advanced_illness_01	307226002	Metastatic adenocarcinoma of unknown origin	4145870	SNOMED
advanced_illness_01	307757001	Chronic alcoholic hepatitis	4146181	SNOMED
advanced_illness_01	312991009	Senile dementia of the Lewy body type	4196433	SNOMED
advanced_illness_01	314408000	Leukemic infiltrate of choroid	4199641	SNOMED
advanced_illness_01	314964006	Local recurrence of malignant tumor of pancreas	4201481	SNOMED
advanced_illness_01	31898008	Paraseptal emphysema	4136683	SNOMED
advanced_illness_01	33144001	Parasitic cirrhosis	4140536	SNOMED
advanced_illness_01	350586651000119000	Chronic respiratory failure due to neuromuscular disease	37171424	SNOMED
advanced_illness_01	352701000119102	Primary malignant neoplasm of neck of pancreas	601133	SNOMED
advanced_illness_01	353571000119109	Metastatic malignant neoplasm to right adrenal gland	601141	SNOMED
advanced_illness_01	353741000119106	Metastatic malignant neoplasm to left lung	46273652	SNOMED
advanced_illness_01	359617009	Acute right-sided heart failure	4233424	SNOMED
advanced_illness_01	359782004	Metastatic malignant neoplasm to apex of urinary bladder	4230394	SNOMED
advanced_illness_01	359987004	Krukenberg tumor	4230544	SNOMED
advanced_illness_01	361195001	Pulmonary fibroplasia	4263344	SNOMED
advanced_illness_01	363368005	Carcinoma of body of pancreas	4181331	SNOMED
advanced_illness_01	363417006	Malignant tumor of ampulla of Vater	4178966	SNOMED
advanced_illness_01	363419009	Malignant tumor of head of pancreas	4178967	SNOMED
advanced_illness_01	363468009	Malignant neoplasm of temporal lobe	4180907	SNOMED
advanced_illness_01	363470000	Malignant neoplasm of occipital lobe	4177232	SNOMED
advanced_illness_01	363473003	Malignant neoplasm of brainstem	4180908	SNOMED
advanced_illness_01	363483004	Malignant tumor of pineal gland	4178977	SNOMED
advanced_illness_01	36599006	Chronic fibrosis of lung	4275496	SNOMED
advanced_illness_01	368471000119109	End stage renal disease on dialysis due to drug induced diabetes mellitus	601166	SNOMED
advanced_illness_01	369514009	Metastatic malignant neoplasm to left fallopian tube	4281024	SNOMED
advanced_illness_01	369523007	Metastatic malignant neoplasm to left ovary	4281027	SNOMED
advanced_illness_01	369535006	Metastatic neoplasm of left broad ligament	4289393	SNOMED
advanced_illness_01	371024007	Senile dementia with delusion	380986	SNOMED
advanced_illness_01	371139006	Early cirrhosis	4159158	SNOMED
advanced_illness_01	372003004	Primary malignant neoplasm of pancreas	199754	SNOMED
advanced_illness_01	372119009	Primary malignant neoplasm of head of pancreas	440649	SNOMED
advanced_illness_01	37688005	Clonorchiasis with biliary cirrhosis	4292401	SNOMED
advanced_illness_01	399969009	Metastatic malignant neoplasm to blood vessel of upper arm	4266182	SNOMED
advanced_illness_01	402537005	Metastatic basal cell carcinoma	4291148	SNOMED
advanced_illness_01	402879006	T-cell leukemic infiltration of skin	4298848	SNOMED
advanced_illness_01	403906006	Metastatic squamous cell carcinoma	4301510	SNOMED
advanced_illness_01	404091004	Malignant infiltration of skin by underlying tumor	4300690	SNOMED
advanced_illness_01	404093001	Sarcomatous metastasis in skin	4299134	SNOMED
advanced_illness_01	404122003	Leukemic infiltration of skin (chronic T-cell lymphocytic leukemia)	4297353	SNOMED
advanced_illness_01	404124002	Leukemic infiltration of skin (T-cell lymphoblastic leukemia)	4299143	SNOMED
